Airport,DateTime,Type_METAR,Dewpoint_METAR (C),Temperature_METAR (C),Visibility_METAR (km),Ceiling_METAR (ft),Wind_speed_METAR (kt),Wind_direction_METAR (degrees),Weather_METAR ,Flight_category_METAR,Type_TAF,Visibility_TAF (km),Ceiling_TAF (ft),Wind_speed_TAF (kt),Wind_direction_TAF (ddegrees),Weather_TAF,Flight_category_TAF,Altitude (ft),Latitude (degrees),Longitude (degrees),Distance (km),Error_type,Koppen Climate Classification
KDTW,2024-09-10 00:00:00,METAR,13.9,23.3,10+,100000,8,280,None reported,VFR,TAF,6+,100000,8,280,None reported,VFR,645,42.212444,'-83.353389,24.16,Correct - No error (0),Dfa
KDTW,2024-09-09 18:00:00,METAR,12.8,24.4,10+,100000,14,260,None reported,VFR,TAF,6+,100000,14,250,None reported,VFR,645,42.212444,'-83.353389,24.16,Correct - No error (0),Dfa
KDTW,2024-09-09 12:00:00,METAR,7.8,11.7,10+,100000,8,220,None reported,VFR,TAF,6+,11000,7,220,None reported,VFR,645,42.212444,'-83.353389,24.16,Correct - No error (0),Dfa
KDTW,2024-09-09 06:00:00,METAR,8.3,12.8,10+,13000,6,200,None reported,VFR,TAF,6+,12000,7,240,None reported,VFR,645,42.212444,'-83.353389,24.16,Correct - No error (0),Dfa
KDTW,2024-09-09 00:00:00,METAR,7.2,17.8,10+,25000,6,270,None reported,VFR,TAF,6+,15000,11,270,None reported,VFR,645,42.212444,'-83.353389,24.16,Correct - No error (0),Dfa
KDTW,2024-09-08 18:00:00,METAR,6.1,20.6,10+,25000,10,280,None reported,VFR,TAF,6+,100000,14,280,None reported,VFR,645,42.212444,'-83.353389,24.16,Correct - No error (0),Dfa
KDTW,2024-09-08 12:00:00,METAR,5,8.3,10+,100000,6,270,None reported,VFR,TAF,6+,100000,8,260,None reported,VFR,645,42.212444,'-83.353389,24.16,Correct - No error (0),Dfa
KDTW,2024-09-08 06:00:00,METAR,5,7.8,10+,100000,6,270,None reported,VFR,TAF,6+,100000,5,300,None reported,VFR,645,42.212444,'-83.353389,24.16,Correct - No error (0),Dfa
KDTW,2024-09-08 00:00:00,METAR,3.3,13.3,10+,100000,7,310,None reported,VFR,TAF,6+,100000,11,320,None reported,VFR,645,42.212444,'-83.353389,24.16,Correct - No error (0),Dfa
KDTW,2024-09-07 18:00:00,METAR,6.1,15,10+,4500,12,300,None reported,VFR,TAF,6+,4000,13,320,None reported,VFR,645,42.212444,'-83.353389,24.16,Correct - No error (0),Dfa
KDTW,2024-09-07 12:00:00,METAR,6.7,10.6,10+,2300,11,320,None reported,MVFR,TAF,6+,6000,12,320,None reported,VFR,645,42.212444,'-83.353389,24.16,Fail to Detect - Type II (2) error,Dfa
KDTW,2024-09-07 06:00:00,METAR,8.3,12.8,10+,6000,13,320,None reported,VFR,TAF,6+,4000,10,320,None reported,VFR,645,42.212444,'-83.353389,24.16,Correct - No error (0),Dfa
KDTW,2024-09-07 00:00:00,METAR,9.4,16.7,10+,100000,7,330,None reported,VFR,TAF,6+,4000,12,320,None reported,VFR,645,42.212444,'-83.353389,24.16,Correct - No error (0),Dfa
KDTW,2024-09-06 18:00:00,METAR,15,20.6,10+,3500,11,340,None reported,VFR,TAF,6+,3500,14,330,None reported,VFR,645,42.212444,'-83.353389,24.16,Correct - No error (0),Dfa
KDTW,2024-09-06 12:00:00,METAR,18.3,19.4,5,1700,5,230,BR,MVFR,TAF,6+,4500,5,310,None reported,VFR,645,42.212444,'-83.353389,24.16,Fail to Detect - Type II (2) error,Dfa
KDTW,2024-09-06 06:00:00,METAR,18.3,21.7,10+,8000,6,210,None reported,VFR,TAF,6+,8000,7,200,None reported,VFR,645,42.212444,'-83.353389,24.16,Correct - No error (0),Dfa
KDTW,2024-09-06 00:00:00,METAR,13.9,25,10+,8000,6,160,None reported,VFR,TAF,6+,25000,7,180,None reported,VFR,645,42.212444,'-83.353389,24.16,Correct - No error (0),Dfa
KDFW,2024-11-25 18:00:00,METAR,5,10.6,10+,2000,18,340,None reported,MVFR,TAF,6+,1800,20,340,None reported,MVFR,607,32.896828,'-97.037997,12.38,Correct - No error (0),Cfa
KDFW,2024-11-25 12:00:00,METAR,13.3,15.6,10+,100000,3,190,None reported,VFR,TAF,6+,100000,11,190,None reported,VFR,607,32.896828,'-97.037997,12.38,Correct - No error (0),Cfa
KDFW,2024-11-25 06:00:00,METAR,13.3,20,10+,100000,11,180,None reported,VFR,TAF,6+,100000,12,190,None reported,VFR,607,32.896828,'-97.037997,12.38,Correct - No error (0),Cfa
KDFW,2024-11-25 00:00:00,METAR,14.4,24.4,10+,100000,12,170,None reported,VFR,TAF,6+,100000,14,190,None reported,VFR,607,32.896828,'-97.037997,12.38,Correct - No error (0),Cfa
KDFW,2024-11-24 18:00:00,METAR,15,23.3,10+,25000,15,180,None reported,VFR,TAF,6+,25000,15,200,None reported,VFR,607,32.896828,'-97.037997,12.38,Correct - No error (0),Cfa
KDFW,2024-11-24 12:00:00,METAR,13.3,16.1,10+,1300,14,190,None reported,MVFR,TAF,6+,1500,13,180,None reported,MVFR,607,32.896828,'-97.037997,12.38,Correct - No error (0),Cfa
KDFW,2024-11-24 06:00:00,METAR,7.2,16.1,10+,100000,13,170,None reported,VFR,TAF,6+,100000,11,170,None reported,VFR,607,32.896828,'-97.037997,12.38,Correct - No error (0),Cfa
KDFW,2024-11-24 00:00:00,METAR,6.7,18.9,10+,100000,9,150,None reported,VFR,TAF,6+,100000,12,170,None reported,VFR,607,32.896828,'-97.037997,12.38,Correct - No error (0),Cfa
KDFW,2024-11-23 18:00:00,METAR,3.3,21.1,10+,100000,11,180,None reported,VFR,TAF,6+,100000,11,170,None reported,VFR,607,32.896828,'-97.037997,12.38,Correct - No error (0),Cfa
KDFW,2024-11-23 12:00:00,METAR,1.7,6.1,10+,100000,3,140,None reported,VFR,TAF,6+,100000,4,130,None reported,VFR,607,32.896828,'-97.037997,12.38,Correct - No error (0),Cfa
KDFW,2024-11-23 06:00:00,METAR,0,10.6,10+,100000,3,140,None reported,VFR,TAF,6+,100000,4,130,None reported,VFR,607,32.896828,'-97.037997,12.38,Correct - No error (0),Cfa
KDFW,2024-11-23 00:00:00,METAR,-0.6,15,10+,100000,3,100,None reported,VFR,TAF,6+,100000,4,110,None reported,VFR,607,32.896828,'-97.037997,12.38,Correct - No error (0),Cfa
KDFW,2024-11-22 18:00:00,METAR,-1.7,15.6,10+,100000,0,0,None reported,VFR,TAF,6+,100000,4,VRB,None reported,VFR,607,32.896828,'-97.037997,12.38,Correct - No error (0),Cfa
KDFW,2024-11-22 12:00:00,METAR,-0.6,6.7,10+,100000,0,0,None reported,VFR,TAF,6+,100000,5,20,None reported,VFR,607,32.896828,'-97.037997,12.38,Correct - No error (0),Cfa
KDFW,2024-11-22 06:00:00,METAR,3.3,10,10+,100000,5,360,None reported,VFR,TAF,6+,100000,5,10,None reported,VFR,607,32.896828,'-97.037997,12.38,Correct - No error (0),Cfa
KDFW,2024-11-22 00:00:00,METAR,0,17.2,10+,100000,5,310,None reported,VFR,TAF,6+,100000,5,300,None reported,VFR,607,32.896828,'-97.037997,12.38,Correct - No error (0),Cfa
KDFW,2024-11-21 18:00:00,METAR,-2.8,18.9,10+,100000,6,290,None reported,VFR,TAF,6+,100000,8,290,None reported,VFR,607,32.896828,'-97.037997,12.38,Correct - No error (0),Cfa
KDFW,2024-11-21 12:00:00,METAR,0.6,5,10+,100000,6,220,None reported,VFR,TAF,6+,100000,4,270,None reported,VFR,607,32.896828,'-97.037997,12.38,Correct - No error (0),Cfa
KDFW,2024-11-21 06:00:00,METAR,-3.9,7.8,10+,100000,0,0,None reported,VFR,TAF,6+,100000,4,270,None reported,VFR,607,32.896828,'-97.037997,12.38,Correct - No error (0),Cfa
KDFW,2024-11-21 00:00:00,METAR,-7.2,13.3,10+,100000,7,340,None reported,VFR,TAF,6+,100000,9,330,None reported,VFR,607,32.896828,'-97.037997,12.38,Correct - No error (0),Cfa
KDFW,2024-11-20 18:00:00,METAR,-6.1,16.7,10+,100000,13,360,None reported,VFR,TAF,6+,100000,15,350,None reported,VFR,607,32.896828,'-97.037997,12.38,Correct - No error (0),Cfa
KDFW,2024-11-20 12:00:00,METAR,0,8.3,10+,100000,14,350,None reported,VFR,TAF,6+,100000,16,330,None reported,VFR,607,32.896828,'-97.037997,12.38,Correct - No error (0),Cfa
KDFW,2024-11-20 06:00:00,METAR,5,13.9,10+,100000,14,340,None reported,VFR,TAF,6+,100000,16,340,None reported,VFR,607,32.896828,'-97.037997,12.38,Correct - No error (0),Cfa
KDFW,2024-11-20 00:00:00,METAR,5.6,21.1,10+,100000,7,260,None reported,VFR,TAF,6+,100000,6,290,None reported,VFR,607,32.896828,'-97.037997,12.38,Correct - No error (0),Cfa
KDFW,2024-11-19 18:00:00,METAR,6.7,20.6,10+,100000,4,VRB,None reported,VFR,TAF,6+,100000,8,310,None reported,VFR,607,32.896828,'-97.037997,12.38,Correct - No error (0),Cfa
KDFW,2024-11-19 12:00:00,METAR,6.1,12.2,10+,100000,7,240,None reported,VFR,TAF,6+,100000,4,220,None reported,VFR,607,32.896828,'-97.037997,12.38,Correct - No error (0),Cfa
KDFW,2024-11-19 06:00:00,METAR,7.8,16.1,10+,100000,12,220,None reported,VFR,TAF,6+,100000,6,230,None reported,VFR,607,32.896828,'-97.037997,12.38,Correct - No error (0),Cfa
KDFW,2024-11-19 00:00:00,METAR,5.6,20.6,10+,100000,11,250,None reported,VFR,TAF,6+,100000,10,230,None reported,VFR,607,32.896828,'-97.037997,12.38,Correct - No error (0),Cfa
KDFW,2024-11-18 18:00:00,METAR,11.7,19.4,10+,6000,16,230,'-RA,VFR,TAF,6+,5000,17,210,None reported,VFR,607,32.896828,'-97.037997,12.38,Correct - No error (0),Cfa
KDFW,2024-11-18 12:00:00,METAR,18.3,22.2,10+,2400,24,160,None reported,MVFR,TAF,6+,2500,22,160,'-SHRA VCTS,MVFR,607,32.896828,'-97.037997,12.38,Correct - No error (0),Cfa
KDFW,2024-11-18 06:00:00,METAR,21.7,23.3,10+,1600,14,160,None reported,MVFR,TAF,6+,1200,8,150,VCSH,MVFR,607,32.896828,'-97.037997,12.38,Correct - No error (0),Cfa
KDFW,2024-11-18 00:00:00,METAR,19.4,22.8,10+,7000,8,100,None reported,VFR,TAF,6+,3500,10,120,VCSH,VFR,607,32.896828,'-97.037997,12.38,Correct - No error (0),Cfa
KDFW,2024-11-17 18:00:00,METAR,18.3,23.9,10+,1700,7,160,None reported,MVFR,TAF,6+,2500,9,160,None reported,MVFR,607,32.896828,'-97.037997,12.38,Correct - No error (0),Cfa
KDFW,2024-11-17 12:00:00,METAR,17.2,18.3,4,300,8,140,BR,MVFR,TAF,6+,700,8,160,None reported,IFR,607,32.896828,'-97.037997,12.38,False Alarm - Type I (1) error,Cfa
KDFW,2024-11-17 06:00:00,METAR,14.4,17.8,10+,100000,9,160,None reported,VFR,TAF,6+,20000,12,140,None reported,VFR,607,32.896828,'-97.037997,12.38,Correct - No error (0),Cfa
KDFW,2024-11-17 00:00:00,METAR,13.3,21.1,10+,25000,10,120,None reported,VFR,TAF,6+,20000,12,140,None reported,VFR,607,32.896828,'-97.037997,12.38,Correct - No error (0),Cfa
KDFW,2024-11-16 18:00:00,METAR,11.7,21.1,10+,25000,9,160,None reported,VFR,TAF,6+,25000,17,160,None reported,VFR,607,32.896828,'-97.037997,12.38,Correct - No error (0),Cfa
KDFW,2024-11-16 12:00:00,METAR,7.2,11.1,10+,100000,9,150,None reported,VFR,TAF,6+,100000,7,140,None reported,VFR,607,32.896828,'-97.037997,12.38,Correct - No error (0),Cfa
KDFW,2024-11-16 06:00:00,METAR,5,12.8,10+,100000,4,140,None reported,VFR,TAF,6+,100000,7,140,None reported,VFR,607,32.896828,'-97.037997,12.38,Correct - No error (0),Cfa
KDFW,2024-11-16 00:00:00,METAR,2.2,17.2,10+,100000,8,130,None reported,VFR,TAF,6+,100000,7,140,None reported,VFR,607,32.896828,'-97.037997,12.38,Correct - No error (0),Cfa
KDFW,2024-11-15 18:00:00,METAR,1.1,20,10+,100000,8,140,None reported,VFR,TAF,6+,100000,6,140,None reported,VFR,607,32.896828,'-97.037997,12.38,Correct - No error (0),Cfa
KDFW,2024-11-15 12:00:00,METAR,1.7,8.3,10+,100000,0,0,None reported,VFR,TAF,6+,100000,5,130,None reported,VFR,607,32.896828,'-97.037997,12.38,Correct - No error (0),Cfa
KDFW,2024-11-15 06:00:00,METAR,2.2,12.2,10+,100000,0,0,None reported,VFR,TAF,6+,100000,6,140,None reported,VFR,607,32.896828,'-97.037997,12.38,Correct - No error (0),Cfa
KDFW,2024-11-15 00:00:00,METAR,-0.6,18.3,10+,100000,0,0,None reported,VFR,TAF,6+,100000,6,130,None reported,VFR,607,32.896828,'-97.037997,12.38,Correct - No error (0),Cfa
KDFW,2024-11-14 18:00:00,METAR,-0.6,20.6,10+,100000,4,330,None reported,VFR,TAF,6+,100000,6,330,None reported,VFR,607,32.896828,'-97.037997,12.38,Correct - No error (0),Cfa
KDFW,2024-11-14 12:00:00,METAR,3.3,10.6,10+,100000,4,320,None reported,VFR,TAF,6+,100000,6,330,None reported,VFR,607,32.896828,'-97.037997,12.38,Correct - No error (0),Cfa
KDFW,2024-11-14 06:00:00,METAR,5,13.3,10+,100000,6,290,None reported,VFR,TAF,6+,100000,7,330,None reported,VFR,607,32.896828,'-97.037997,12.38,Correct - No error (0),Cfa
KDFW,2024-11-14 00:00:00,METAR,5.6,20,10+,100000,12,320,None reported,VFR,TAF,6+,100000,11,320,None reported,VFR,607,32.896828,'-97.037997,12.38,Correct - No error (0),Cfa
KDFW,2024-11-13 18:00:00,METAR,10,23.9,10+,100000,16,280,None reported,VFR,TAF,6+,100000,14,300,None reported,VFR,607,32.896828,'-97.037997,12.38,Correct - No error (0),Cfa
KDFW,2024-11-13 12:00:00,METAR,10.6,13.9,10+,100000,5,140,None reported,VFR,TAF,6+,25000,8,140,None reported,VFR,607,32.896828,'-97.037997,12.38,Correct - No error (0),Cfa
KDFW,2024-11-13 06:00:00,METAR,9.4,16.1,10+,100000,9,130,None reported,VFR,TAF,6+,100000,8,140,None reported,VFR,607,32.896828,'-97.037997,12.38,Correct - No error (0),Cfa
KDFW,2024-11-13 00:00:00,METAR,8.9,20,10+,25000,6,120,None reported,VFR,TAF,6+,100000,8,140,None reported,VFR,607,32.896828,'-97.037997,12.38,Correct - No error (0),Cfa
KDFW,2024-11-12 18:00:00,METAR,10,22.2,10+,100000,12,130,None reported,VFR,TAF,6+,100000,9,120,None reported,VFR,607,32.896828,'-97.037997,12.38,Correct - No error (0),Cfa
KDFW,2024-11-12 12:00:00,METAR,8.9,11.7,10+,100000,0,0,None reported,VFR,TAF,6+,100000,5,110,None reported,VFR,607,32.896828,'-97.037997,12.38,Correct - No error (0),Cfa
KDFW,2024-11-12 06:00:00,METAR,8.3,16.1,10+,100000,0,0,None reported,VFR,TAF,6+,100000,4,50,None reported,VFR,607,32.896828,'-97.037997,12.38,Correct - No error (0),Cfa
KDFW,2024-11-12 00:00:00,METAR,7.2,20.6,10+,25000,5,360,None reported,VFR,TAF,6+,100000,4,50,None reported,VFR,607,32.896828,'-97.037997,12.38,Correct - No error (0),Cfa
KDFW,2024-10-19 18:00:00,METAR,10,24.4,10+,100000,10,100,None reported,VFR,TAF,6+,100000,9,120,None reported,VFR,607,32.896828,'-97.037997,29.96,Correct - No error (0),Cfa
KDFW,2024-10-19 12:00:00,METAR,5,16.1,10+,16000,7,120,None reported,VFR,TAF,6+,15000,9,120,None reported,VFR,607,32.896828,'-97.037997,29.96,Correct - No error (0),Cfa
KDFW,2024-10-19 06:00:00,METAR,3.9,17.8,10+,100000,10,130,None reported,VFR,TAF,6+,100000,12,120,None reported,VFR,607,32.896828,'-97.037997,29.96,Correct - No error (0),Cfa
KDFW,2024-10-19 00:00:00,METAR,8.3,22.8,10+,100000,9,110,None reported,VFR,TAF,6+,100000,11,140,None reported,VFR,607,32.896828,'-97.037997,29.96,Correct - No error (0),Cfa
KDFW,2024-10-18 18:00:00,METAR,9.4,21.7,10+,100000,10,140,None reported,VFR,TAF,6+,100000,11,140,None reported,VFR,607,32.896828,'-97.037997,29.96,Correct - No error (0),Cfa
KDFW,2024-10-18 12:00:00,METAR,3.9,11.7,10+,100000,8,120,None reported,VFR,TAF,6+,100000,11,140,None reported,VFR,607,32.896828,'-97.037997,29.96,Correct - No error (0),Cfa
KDFW,2024-10-18 06:00:00,METAR,2.2,15,10+,100000,10,140,None reported,VFR,TAF,6+,100000,11,140,None reported,VFR,607,32.896828,'-97.037997,29.96,Correct - No error (0),Cfa
KDFW,2024-10-18 00:00:00,METAR,0.6,19.4,10+,100000,10,130,None reported,VFR,TAF,6+,100000,11,140,None reported,VFR,607,32.896828,'-97.037997,29.96,Correct - No error (0),Cfa
KDFW,2024-10-17 18:00:00,METAR,1.7,20,10+,100000,6,130,None reported,VFR,TAF,6+,100000,9,140,None reported,VFR,607,32.896828,'-97.037997,29.96,Correct - No error (0),Cfa
KDFW,2024-10-17 12:00:00,METAR,1.1,9.4,10+,100000,7,130,None reported,VFR,TAF,6+,100000,9,130,None reported,VFR,607,32.896828,'-97.037997,29.96,Correct - No error (0),Cfa
KDFW,2024-10-17 06:00:00,METAR,1.1,13.3,10+,100000,8,120,None reported,VFR,TAF,6+,100000,9,130,None reported,VFR,607,32.896828,'-97.037997,29.96,Correct - No error (0),Cfa
KDFW,2024-10-17 00:00:00,METAR,'-1.1,17.2,10+,100000,9,60,None reported,VFR,TAF,6+,100000,8,80,None reported,VFR,607,32.896828,'-97.037997,29.96,Correct - No error (0),Cfa
KDFW,2024-10-16 18:00:00,METAR,'-0.6,16.7,10+,100000,8,90,None reported,VFR,TAF,6+,100000,10,80,None reported,VFR,607,32.896828,'-97.037997,29.96,Correct - No error (0),Cfa
KDFW,2024-10-16 12:00:00,METAR,0,12.8,10+,100000,14,70,None reported,VFR,TAF,6+,100000,14,70,None reported,VFR,607,32.896828,'-97.037997,29.96,Correct - No error (0),Cfa
KDFW,2024-10-16 06:00:00,METAR,2.8,20,10+,100000,19,50,None reported,VFR,TAF,6+,100000,17,40,None reported,VFR,607,32.896828,'-97.037997,29.96,Correct - No error (0),Cfa
KDFW,2024-10-16 00:00:00,METAR,11.1,30,8,100000,22,20,None reported,VFR,TAF,6+,100000,17,30,None reported,VFR,607,32.896828,'-97.037997,29.96,Correct - No error (0),Cfa
KDFW,2024-10-15 18:00:00,METAR,13.3,29.4,10+,100000,9,270,None reported,VFR,TAF,6+,100000,8,290,None reported,VFR,607,32.896828,'-97.037997,29.96,Correct - No error (0),Cfa
KDFW,2024-10-15 12:00:00,METAR,10,18.3,8,100000,5,160,None reported,VFR,TAF,6+,100000,4,150,None reported,VFR,607,32.896828,'-97.037997,29.96,Correct - No error (0),Cfa
KDFW,2024-10-15 06:00:00,METAR,8.3,21.1,10+,100000,6,150,None reported,VFR,TAF,6+,100000,4,150,None reported,VFR,607,32.896828,'-97.037997,29.96,Correct - No error (0),Cfa
KDFW,2024-10-15 00:00:00,METAR,7.8,26.1,10+,100000,4,40,None reported,VFR,TAF,6+,100000,5,50,None reported,VFR,607,32.896828,'-97.037997,29.96,Correct - No error (0),Cfa
KDFW,2024-10-14 18:00:00,METAR,5.6,25,10+,100000,4,20,None reported,VFR,TAF,6+,100000,10,50,None reported,VFR,607,32.896828,'-97.037997,29.96,Correct - No error (0),Cfa
KDFW,2024-10-14 12:00:00,METAR,2.8,19.4,10+,100000,14,20,None reported,VFR,TAF,6+,100000,12,40,None reported,VFR,607,32.896828,'-97.037997,29.96,Correct - No error (0),Cfa
KDFW,2024-10-14 06:00:00,METAR,10,23.3,10+,100000,10,20,None reported,VFR,TAF,6+,100000,9,10,None reported,VFR,607,32.896828,'-97.037997,29.96,Correct - No error (0),Cfa
KDFW,2024-10-14 00:00:00,METAR,11.1,30.6,10+,100000,8,30,None reported,VFR,TAF,6+,100000,7,30,None reported,VFR,607,32.896828,'-97.037997,29.96,Correct - No error (0),Cfa
KDFW,2024-10-13 18:00:00,METAR,11.1,32.2,10+,100000,3,250,None reported,VFR,TAF,6+,100000,12,250,None reported,VFR,607,32.896828,'-97.037997,29.96,Correct - No error (0),Cfa
KDFW,2024-10-13 12:00:00,METAR,11.1,20.6,10+,100000,8,170,None reported,VFR,TAF,6+,100000,9,170,None reported,VFR,607,32.896828,'-97.037997,29.96,Correct - No error (0),Cfa
KDFW,2024-10-13 06:00:00,METAR,12.2,23.3,10+,100000,8,170,None reported,VFR,TAF,6+,100000,9,170,None reported,VFR,607,32.896828,'-97.037997,29.96,Correct - No error (0),Cfa
KDFW,2024-10-13 00:00:00,METAR,11.7,32.2,10+,100000,10,180,None reported,VFR,TAF,6+,100000,13,190,None reported,VFR,607,32.896828,'-97.037997,29.96,Correct - No error (0),Cfa
KDFW,2024-10-12 18:00:00,METAR,14.4,30,10+,100000,9,190,None reported,VFR,TAF,6+,100000,10,190,None reported,VFR,607,32.896828,'-97.037997,29.96,Correct - No error (0),Cfa
KDFW,2024-10-12 12:00:00,METAR,12.8,21.7,10+,100000,8,180,None reported,VFR,TAF,6+,100000,9,160,None reported,VFR,607,32.896828,'-97.037997,29.96,Correct - No error (0),Cfa
KDFW,2024-10-12 06:00:00,METAR,11.7,24.4,10+,100000,10,170,None reported,VFR,TAF,6+,100000,9,150,None reported,VFR,607,32.896828,'-97.037997,29.96,Correct - No error (0),Cfa
KDFW,2024-10-12 00:00:00,METAR,11.1,30.6,10+,100000,11,140,None reported,VFR,TAF,6+,100000,14,170,None reported,VFR,607,32.896828,'-97.037997,29.96,Correct - No error (0),Cfa
KDFW,2024-10-11 18:00:00,METAR,13.9,29.4,10+,22000,10,170,None reported,VFR,TAF,6+,20000,12,160,None reported,VFR,607,32.896828,'-97.037997,29.96,Correct - No error (0),Cfa
KDFW,2024-10-11 12:00:00,METAR,9.4,20.6,10+,100000,10,110,None reported,VFR,TAF,6+,18000,10,170,None reported,VFR,607,32.896828,'-97.037997,29.96,Correct - No error (0),Cfa
KDFW,2024-10-11 06:00:00,METAR,8.3,23.9,10+,100000,9,150,None reported,VFR,TAF,6+,100000,9,150,None reported,VFR,607,32.896828,'-97.037997,29.96,Correct - No error (0),Cfa
KDFW,2024-10-11 00:00:00,METAR,11.7,30,10+,100000,9,120,None reported,VFR,TAF,6+,100000,9,150,None reported,VFR,607,32.896828,'-97.037997,29.96,Correct - No error (0),Cfa
KDFW,2024-10-10 18:00:00,METAR,11.7,28.9,10+,100000,9,130,None reported,VFR,TAF,6+,100000,10,150,None reported,VFR,607,32.896828,'-97.037997,29.96,Correct - No error (0),Cfa
KDFW,2024-10-10 12:00:00,METAR,11.1,20.6,10+,100000,8,110,None reported,VFR,TAF,6+,100000,9,140,None reported,VFR,607,32.896828,'-97.037997,29.96,Correct - No error (0),Cfa
KDFW,2024-10-10 06:00:00,METAR,10,23.3,10+,100000,7,130,None reported,VFR,TAF,6+,100000,6,140,None reported,VFR,607,32.896828,'-97.037997,29.96,Correct - No error (0),Cfa
KDFW,2024-10-10 00:00:00,METAR,11.1,28.3,10+,100000,8,120,None reported,VFR,TAF,6+,100000,6,140,None reported,VFR,607,32.896828,'-97.037997,29.96,Correct - No error (0),Cfa
KDFW,2024-10-09 18:00:00,METAR,9.4,27.2,10+,100000,8,190,None reported,VFR,TAF,6+,100000,7,130,None reported,VFR,607,32.896828,'-97.037997,29.96,Correct - No error (0),Cfa
KDFW,2024-10-09 12:00:00,METAR,9.4,19.4,10+,100000,6,100,None reported,VFR,TAF,6+,100000,5,130,None reported,VFR,607,32.896828,'-97.037997,29.96,Correct - No error (0),Cfa
KDFW,2024-10-09 06:00:00,METAR,9.4,22.8,10+,100000,8,140,None reported,VFR,TAF,6+,100000,5,130,None reported,VFR,607,32.896828,'-97.037997,29.96,Correct - No error (0),Cfa
KDFW,2024-10-09 00:00:00,METAR,10.6,27.8,10+,100000,7,120,None reported,VFR,TAF,6+,100000,7,110,None reported,VFR,607,32.896828,'-97.037997,29.96,Correct - No error (0),Cfa
KDFW,2024-10-08 18:00:00,METAR,8.3,25.6,10+,100000,5,140,None reported,VFR,TAF,6+,100000,7,80,None reported,VFR,607,32.896828,'-97.037997,29.96,Correct - No error (0),Cfa
KDFW,2024-10-08 12:00:00,METAR,11.7,20,10+,100000,6,100,None reported,VFR,TAF,6+,100000,7,90,None reported,VFR,607,32.896828,'-97.037997,29.96,Correct - No error (0),Cfa
KDFW,2024-10-08 06:00:00,METAR,8.3,24.4,10+,100000,9,70,None reported,VFR,TAF,6+,100000,6,70,None reported,VFR,607,32.896828,'-97.037997,29.96,Correct - No error (0),Cfa
KDFW,2024-10-08 00:00:00,METAR,15,29.4,10+,100000,8,10,None reported,VFR,TAF,6+,100000,7,10,None reported,VFR,607,32.896828,'-97.037997,29.96,Correct - No error (0),Cfa
KDFW,2024-10-07 18:00:00,METAR,16.1,28.9,10+,100000,8,360,None reported,VFR,TAF,6+,100000,7,10,None reported,VFR,607,32.896828,'-97.037997,29.96,Correct - No error (0),Cfa
KDFW,2024-10-07 12:00:00,METAR,16.1,20.6,10+,100000,7,350,None reported,VFR,TAF,6+,100000,7,10,None reported,VFR,607,32.896828,'-97.037997,29.96,Correct - No error (0),Cfa
KDFW,2024-10-07 06:00:00,METAR,15.6,24.4,10+,100000,3,290,None reported,VFR,TAF,6+,100000,7,10,None reported,VFR,607,32.896828,'-97.037997,29.96,Correct - No error (0),Cfa
KDFW,2024-10-07 00:00:00,METAR,14.4,29.4,10+,100000,10,80,None reported,VFR,TAF,6+,100000,8,50,None reported,VFR,607,32.896828,'-97.037997,29.96,Correct - No error (0),Cfa
KDFW,2024-10-06 18:00:00,METAR,18.3,30,10+,4500,7,70,None reported,VFR,TAF,6+,100000,8,50,None reported,VFR,607,32.896828,'-97.037997,29.96,Correct - No error (0),Cfa
KDFW,2024-10-06 12:00:00,METAR,18.3,21.7,10+,100000,4,110,None reported,VFR,TAF,6+,100000,5,120,None reported,VFR,607,32.896828,'-97.037997,29.96,Correct - No error (0),Cfa
KDFW,2024-10-06 06:00:00,METAR,17.8,25,10+,100000,7,150,None reported,VFR,TAF,6+,100000,7,120,None reported,VFR,607,32.896828,'-97.037997,29.96,Correct - No error (0),Cfa
KDFW,2024-10-06 00:00:00,METAR,16.7,29.4,10+,100000,8,100,None reported,VFR,TAF,6+,100000,5,120,None reported,VFR,607,32.896828,'-97.037997,29.96,Correct - No error (0),Cfa
KDFW,2024-10-05 18:00:00,METAR,16.7,31.1,10+,6000,8,140,None reported,VFR,TAF,6+,100000,7,120,None reported,VFR,607,32.896828,'-97.037997,29.96,Correct - No error (0),Cfa
KDFW,2024-10-05 12:00:00,METAR,14.4,20,9,100000,0,0,None reported,VFR,TAF,6+,100000,4,VRB,None reported,VFR,607,32.896828,'-97.037997,29.96,Correct - No error (0),Cfa
